2021-03-16 11:02:29.944359,MAIN THREAD,refresh,0
2021-03-16 11:02:30.047307,SCREENSHOT THREAD, Time take from FormateScreenshotReader 1, 0.1843109130859375
2021-03-16 11:11:48.970161,MAIN THREAD,refresh,0
2021-03-16 11:11:49.162556,SCREENSHOT THREAD, Time take from FormateScreenshotReader 1, 0.2954881191253662
2021-03-16 11:32:00.105445,MAIN THREAD,refresh,0
2021-03-16 11:32:00.194229,SCREENSHOT THREAD, Time take from FormateScreenshotReader 1, 0.14257383346557617
2021-03-16 11:56:55.642007,MAIN THREAD,refresh,0
2021-03-16 11:56:55.756127,SCREENSHOT THREAD, Time take from FormateScreenshotReader 1, 0.18007707595825195
2021-03-16 11:57:19.344434,MAIN THREAD,refresh,0
2021-03-16 11:57:19.511316,SCREENSHOT THREAD, Time take from FormateScreenshotReader 1, 0.2071387767791748
2021-03-16 12:34:23.735163,MAIN THREAD,refresh,0
2021-03-16 12:34:23.792186,MAIN THREAD,refresh,0
2021-03-16 12:34:23.935933,MAIN THREAD,refresh,0
2021-03-16 12:34:23.943120,SCREENSHOT THREAD, Time take from FormateScreenshotReader 1, 0.22063279151916504
2021-03-16 12:34:48.124457,MAIN THREAD,refresh,0
2021-03-16 12:34:48.155685,MAIN THREAD,refresh,0
2021-03-16 12:34:48.328821,MAIN THREAD,refresh,0
2021-03-16 12:34:48.404497,SCREENSHOT THREAD, Time take from FormateScreenshotReader 1, 0.2806520462036133
2021-03-16 12:36:12.317270,MAIN THREAD,refresh,0
2021-03-16 12:36:12.364932,MAIN THREAD,refresh,0
2021-03-16 12:36:12.422300,MAIN THREAD,refresh,0
2021-03-16 12:36:28.826733,SCREENSHOT THREAD, Time take from FormateScreenshotReader 1, 16.50906991958618
2021-03-16 12:37:43.967704,MAIN THREAD,refresh,0
2021-03-16 12:37:43.987389,MAIN THREAD,refresh,0
2021-03-16 12:37:44.057457,MAIN THREAD,refresh,0
2021-03-16 12:37:44.106938,SCREENSHOT THREAD, Time take from FormateScreenshotReader 1, 0.13939833641052246
2021-03-16 12:43:21.885230,MAIN THREAD,refresh,0
2021-03-16 12:43:21.942278,MAIN THREAD,refresh,0
2021-03-16 12:43:22.006620,MAIN THREAD,refresh,0
2021-03-16 12:43:22.068496,SCREENSHOT THREAD, Time take from FormateScreenshotReader 1, 0.18348002433776855
2021-03-16 12:44:00.500479,MAIN THREAD,refresh,0
2021-03-16 12:44:00.517521,MAIN THREAD,refresh,0
2021-03-16 12:44:00.594033,MAIN THREAD,refresh,0
2021-03-16 12:44:00.637733,SCREENSHOT THREAD, Time take from FormateScreenshotReader 1, 0.1471538543701172
2021-03-16 12:45:08.228435,MAIN THREAD,refresh,0
2021-03-16 12:45:08.291111,MAIN THREAD,refresh,0
2021-03-16 12:45:08.385517,MAIN THREAD,refresh,0
2021-03-16 12:45:08.387127,SCREENSHOT THREAD, Time take from FormateScreenshotReader 1, 0.16877269744873047
2021-03-16 12:46:25.261362,MAIN THREAD,refresh,0
2021-03-16 12:46:25.308651,MAIN THREAD,refresh,0
2021-03-16 12:46:25.356529,MAIN THREAD,refresh,0
2021-03-16 12:46:25.415027,SCREENSHOT THREAD, Time take from FormateScreenshotReader 1, 0.1631486415863037
2021-03-16 12:46:47.095836,MAIN THREAD,refresh,0
