2021-03-19 11:46:01.537885,MAIN THREAD,refresh,0
2021-03-19 12:22:20.927609,MAIN THREAD,refresh,0
2021-03-19 12:22:21.001320,MAIN THREAD,refresh,0
2021-03-19 12:22:21.189500,MAIN THREAD,refresh,0
2021-03-19 12:22:21.191378,SCREENSHOT THREAD, Time take from FormateScreenshotReader 1, 0.263599157333374
2021-03-19 12:22:21.206939,TESSERACT THREAD, Tesseract Qthread running,0
2021-03-19 12:22:21.234575,MAIN THREAD,render button from screenshot,0
2021-03-19 12:22:47.355071,SCREENSHOT THREAD, Time take from FormateScreenshotReader 2, 26.143074989318848
2021-03-19 12:22:50.457348,FormateScreenshot.py, going up to find parent screenshot for [screenshot_reader_0_48_6720_2160]
2021-03-19 12:22:50.460307,TESSERACT THREAD, Tesseract Qthread running,0
2021-03-19 12:22:50.460397,SCREENSHOT THREAD, Screen change detection [[screenshot_reader_0_0_3360_1080]], 0
2021-03-19 12:22:50.463293,MAIN THREAD,render button from screenshot,0
2021-03-19 12:22:50.648792,SCREENSHOT THREAD, Time take from FormateScreenshotReader 1, 0.18798518180847168
2021-03-19 12:22:50.660189,FormateScreenshot.py, replace [screenshot_reader_0_0_3360_1080] by [screenshot_reader_0_0_3360_1080]
2021-03-19 12:22:50.660244,TESSERACT THREAD, Tesseract Qthread running,0
2021-03-19 12:22:50.660908,TESSERACT THREAD, Tesseract Qthread running,0
2021-03-19 12:22:50.661285,MAIN THREAD,render button from screenshot,0
2021-03-19 12:22:51.483877,SCREENSHOT THREAD, Time take from FormateScreenshotReader 2, 0.8228340148925781
2021-03-19 12:22:54.494627,FormateScreenshot.py, going up to find parent screenshot for [screenshot_reader_2900_2157_2901_2160]
2021-03-19 12:22:54.494821,TESSERACT THREAD, Tesseract Qthread running,0
2021-03-19 12:22:54.496701,MAIN THREAD,render button from screenshot,0
2021-03-19 12:22:54.497340,SCREENSHOT THREAD, Screen change detection [[screenshot_reader_0_0_3360_1080]], 0
2021-03-19 12:22:54.627857,SCREENSHOT THREAD, Time take from FormateScreenshotReader 1, 0.1296100616455078
2021-03-19 12:22:54.644436,FormateScreenshot.py, replace [screenshot_reader_0_0_3360_1080] by [screenshot_reader_0_0_3360_1080]
2021-03-19 12:22:54.644483,TESSERACT THREAD, Tesseract Qthread running,0
2021-03-19 12:22:54.645205,MAIN THREAD,render button from screenshot,0
2021-03-19 12:22:54.645234,TESSERACT THREAD, Tesseract Qthread running,0
2021-03-19 12:22:55.367058,SCREENSHOT THREAD, Time take from FormateScreenshotReader 2, 0.7219667434692383
2021-03-19 12:22:58.377975,FormateScreenshot.py, going up to find parent screenshot for [screenshot_reader_2900_50_2901_53]
2021-03-19 12:22:58.378142,TESSERACT THREAD, Tesseract Qthread running,0
2021-03-19 12:22:58.380274,SCREENSHOT THREAD, Screen change detection [[screenshot_reader_0_0_3360_1080]], 0
2021-03-19 12:22:58.380630,MAIN THREAD,render button from screenshot,0
2021-03-19 12:22:58.489915,SCREENSHOT THREAD, Time take from FormateScreenshotReader 1, 0.10851216316223145
2021-03-19 12:22:58.510565,FormateScreenshot.py, replace [screenshot_reader_0_0_3360_1080] by [screenshot_reader_0_0_3360_1080]
2021-03-19 12:22:58.510642,TESSERACT THREAD, Tesseract Qthread running,0
2021-03-19 12:22:58.511357,TESSERACT THREAD, Tesseract Qthread running,0
2021-03-19 12:22:58.511621,MAIN THREAD,render button from screenshot,0
2021-03-19 12:22:59.236004,SCREENSHOT THREAD, Time take from FormateScreenshotReader 2, 0.7246253490447998
2021-03-19 12:23:02.246561,FormateScreenshot.py, going up to find parent screenshot for [screenshot_reader_2900_50_2901_53]
