20210330124109,FormateTransparentGlass.py,Refresh,None,None,0,0,0,0,None,None,0,0,0,0,0
20210330124109,FormateTransparentGlass.py,Refresh,None,None,0,0,0,0,None,None,0,0,0,0,0
20210330124109,FormateTransparentGlass.py,Refresh,None,None,0,0,0,0,None,None,0,0,0,0,0
20210330124127,FormateScreenReaderMss.py,Time take from FormateScreenshotReader 1,None,None,0,0,0,0,None,None,0,0,0,0,17.654043912887573
20210330124127,FormateTransparentGlass.py,new screenshot starting thread,None,None,0,0,0,0,None,None,0,0,0,0,0
20210330124127,FormateScreenshot.py,Executing Tesseract from FormateScreenshot thread ,<a href="/images/com_formate_logs/logs/images/20210330124110_a.png"><img src="/images/com_formate_logs/logs/images/20210330124110_a.png" width="400px"></a>,screenshot_reader,0,0,6720,2160,None,None,0,0,0,0,0
20210330124129,FormateScreenReaderMss.py,Time take from FormateScreenshotReader 2,None,None,0,0,0,0,None,None,0,0,0,0,2.110553026199341
20210330124132,FormateScreenReaderMss.py,Screen change detection,<a href="/images/com_formate_logs/logs/images/20210330124110_a.png"><img src="/images/com_formate_logs/logs/images/20210330124110_a.png" width="400px"></a>,screenshot_reader,0,0,6720,2160,None,None,0,0,0,0,0
20210330124132,FormateScreenshot.py,Adding the following screenshot as a child screenshot of the parent ,<a href="/images/com_formate_logs/logs/images/20210330124110_d.png"><img src="/images/com_formate_logs/logs/images/20210330124110_d.png" width="400px"></a>,screenshot_reader,0,9,6720,2049,<a href="/images/com_formate_logs/logs/images/20210330124110_d.png"><img src="/images/com_formate_logs/logs/images/20210330124110_d.png" width="400px"></a>,screenshot_reader,0,9,6720,2049,0
20210330124132,FormateTransparentGlass.py,new screenshot starting thread,None,None,0,0,0,0,None,None,0,0,0,0,0
20210330124132,FormateScreenshot.py,Executing Tesseract from FormateScreenshot thread ,<a href="/images/com_formate_logs/logs/images/20210330124110_d.png"><img src="/images/com_formate_logs/logs/images/20210330124110_d.png" width="400px"></a>,screenshot_reader,0,9,6720,2049,None,None,0,0,0,0,0
20210330124134,FormateScreenReaderMss.py,Time take from FormateScreenshotReader 1,None,None,0,0,0,0,None,None,0,0,0,0,1.451874017715454
20210330124134,FormateScreenshot.py,Replace Screenshot,<a href="/images/com_formate_logs/logs/images/20210330124110_a.png"><img src="/images/com_formate_logs/logs/images/20210330124110_a.png" width="400px"></a>,screenshot_reader,0,0,6720,2160,<a href="/images/com_formate_logs/logs/images/20210330124132_a.png"><img src="/images/com_formate_logs/logs/images/20210330124132_a.png" width="400px"></a>,screenshot_reader,0,0,6720,2160,0
20210330124134,FormateTransparentGlass.py,new screenshot starting thread,None,None,0,0,0,0,None,None,0,0,0,0,0
20210330124134,FormateScreenshot.py,Executing Tesseract from FormateScreenshot thread ,<a href="/images/com_formate_logs/logs/images/20210330124132_a.png"><img src="/images/com_formate_logs/logs/images/20210330124132_a.png" width="400px"></a>,screenshot_reader,0,0,6720,2160,None,None,0,0,0,0,0
20210330124136,FormateScreenReaderMss.py,Time take from FormateScreenshotReader 2,None,None,0,0,0,0,None,None,0,0,0,0,2.264039993286133
20210330124141,FormateScreenshot.py,going up to find parent screenshot for ,<a href="/images/com_formate_logs/logs/images/20210330124132_d.png"><img src="/images/com_formate_logs/logs/images/20210330124132_d.png" width="400px"></a>,screenshot_reader,2880,50,6720,2048,None,None,0,0,0,0,0
20210330124141,FormateScreenReaderMss.py,Screen change detection,<a href="/images/com_formate_logs/logs/images/20210330124132_a.png"><img src="/images/com_formate_logs/logs/images/20210330124132_a.png" width="400px"></a>,screenshot_reader,0,0,6720,2160,None,None,0,0,0,0,0
20210330124141,FormateScreenshot.py,it should not be possible but there is no parent for ,<a href="/images/com_formate_logs/logs/images/20210330124132_d.png"><img src="/images/com_formate_logs/logs/images/20210330124132_d.png" width="400px"></a>,screenshot_reader,2880,50,6720,2048,None,None,0,0,0,0,0
20210330124141,FormateTransparentGlass.py,new screenshot starting thread,None,None,0,0,0,0,None,None,0,0,0,0,0
20210330124141,FormateScreenshot.py,Executing Tesseract from FormateScreenshot thread ,<a href="/images/com_formate_logs/logs/images/20210330124132_d.png"><img src="/images/com_formate_logs/logs/images/20210330124132_d.png" width="400px"></a>,screenshot_reader,2880,50,6720,2048,None,None,0,0,0,0,0
20210330124144,FormateScreenReaderMss.py,Time take from FormateScreenshotReader 1,None,None,0,0,0,0,None,None,0,0,0,0,2.681403160095215
20210330124144,FormateScreenshot.py,Replace Screenshot,<a href="/images/com_formate_logs/logs/images/20210330124132_a.png"><img src="/images/com_formate_logs/logs/images/20210330124132_a.png" width="400px"></a>,screenshot_reader,0,0,6720,2160,<a href="/images/com_formate_logs/logs/images/20210330124141_a.png"><img src="/images/com_formate_logs/logs/images/20210330124141_a.png" width="400px"></a>,screenshot_reader,0,0,6720,2160,0
20210330124144,FormateTransparentGlass.py,new screenshot starting thread,None,None,0,0,0,0,None,None,0,0,0,0,0
20210330124144,FormateScreenshot.py,Executing Tesseract from FormateScreenshot thread ,<a href="/images/com_formate_logs/logs/images/20210330124141_a.png"><img src="/images/com_formate_logs/logs/images/20210330124141_a.png" width="400px"></a>,screenshot_reader,0,0,6720,2160,None,None,0,0,0,0,0
20210330124148,FormateScreenReaderMss.py,Time take from FormateScreenshotReader 2,None,None,0,0,0,0,None,None,0,0,0,0,4.010332107543945
