20210328173437,FormateTransparentGlass.py,Refresh,None,None,0,0,0,0,None,None,0,0,0,0,0
20210328173437,FormateTransparentGlass.py,Refresh,None,None,0,0,0,0,None,None,0,0,0,0,0
20210328173437,FormateTransparentGlass.py,Refresh,None,None,0,0,0,0,None,None,0,0,0,0,0
20210328173438,FormateScreenReaderMss.py,Time take from FormateScreenshotReader 1,None,None,0,0,0,0,None,None,0,0,0,0,0.7492618560791016
20210328173438,FormateTransparentGlass.py,new screenshot starting thread,None,None,0,0,0,0,None,None,0,0,0,0,0
20210328173438,FormateScreenshot.py,Executing Tesseract from FormateScreenshot thread ,file:///Users/goldenthinker/Projects/formate-spyder/images/20210328173437_a.png,screenshot_reader,0,0,3360,1080,None,None,0,0,0,0,0
20210328173502,FormateScreenReaderMss.py,Time take from FormateScreenshotReader 2,None,None,0,0,0,0,None,None,0,0,0,0,24.167803287506104
20210328173505,FormateScreenshot.py,going up to find parent screenshot for ,file:///Users/goldenthinker/Projects/formate-spyder/images/20210328173437_d.png,screenshot_reader,0,9,6720,2093,None,None,0,0,0,0,0
20210328173505,FormateScreenReaderMss.py,Screen change detection,file:///Users/goldenthinker/Projects/formate-spyder/images/20210328173437_a.png,screenshot_reader,0,0,3360,1080,None,None,0,0,0,0,0
20210328173505,FormateScreenshot.py,it should not be possible but there is no parent for ,file:///Users/goldenthinker/Projects/formate-spyder/images/20210328173437_d.png,screenshot_reader,0,9,6720,2093,None,None,0,0,0,0,0
20210328173505,FormateScreenshot.py,Executing Tesseract from FormateScreenshot thread ,file:///Users/goldenthinker/Projects/formate-spyder/images/20210328173437_d.png,screenshot_reader,0,9,6720,2093,None,None,0,0,0,0,0
20210328173505,FormateTransparentGlass.py,new screenshot starting thread,None,None,0,0,0,0,None,None,0,0,0,0,0
20210328173507,FormateScreenReaderMss.py,Time take from FormateScreenshotReader 1,None,None,0,0,0,0,None,None,0,0,0,0,1.4021580219268799
20210328173507,FormateScreenshot.py,Replace Screenshot,file:///Users/goldenthinker/Projects/formate-spyder/images/20210328173437_a.png,screenshot_reader,0,0,3360,1080,file:///Users/goldenthinker/Projects/formate-spyder/images/20210328173505_a.png,screenshot_reader,0,0,3360,1080,0
20210328173507,FormateScreenshot.py,Executing Tesseract from FormateScreenshot thread ,file:///Users/goldenthinker/Projects/formate-spyder/images/20210328173505_a.png,screenshot_reader,0,0,3360,1080,None,None,0,0,0,0,0
20210328173507,FormateTransparentGlass.py,new screenshot starting thread,None,None,0,0,0,0,None,None,0,0,0,0,0
20210328173509,FormateScreenReaderMss.py,Time take from FormateScreenshotReader 2,None,None,0,0,0,0,None,None,0,0,0,0,2.5549890995025635
20210328173514,FormateScreenshot.py,going up to find parent screenshot for ,file:///Users/goldenthinker/Projects/formate-spyder/images/20210328173505_d.png,screenshot_reader,0,50,6720,2056,None,None,0,0,0,0,0
20210328173514,FormateScreenshot.py,it should not be possible but there is no parent for ,file:///Users/goldenthinker/Projects/formate-spyder/images/20210328173505_d.png,screenshot_reader,0,50,6720,2056,None,None,0,0,0,0,0
20210328173514,FormateScreenReaderMss.py,Screen change detection,file:///Users/goldenthinker/Projects/formate-spyder/images/20210328173505_a.png,screenshot_reader,0,0,3360,1080,None,None,0,0,0,0,0
20210328173514,FormateScreenshot.py,Executing Tesseract from FormateScreenshot thread ,file:///Users/goldenthinker/Projects/formate-spyder/images/20210328173505_d.png,screenshot_reader,0,50,6720,2056,None,None,0,0,0,0,0
20210328173514,FormateTransparentGlass.py,new screenshot starting thread,None,None,0,0,0,0,None,None,0,0,0,0,0
20210328173517,FormateScreenReaderMss.py,Time take from FormateScreenshotReader 1,None,None,0,0,0,0,None,None,0,0,0,0,2.4148130416870117
20210328173517,FormateScreenshot.py,Replace Screenshot,file:///Users/goldenthinker/Projects/formate-spyder/images/20210328173505_a.png,screenshot_reader,0,0,3360,1080,file:///Users/goldenthinker/Projects/formate-spyder/images/20210328173514_a.png,screenshot_reader,0,0,3360,1080,0
20210328173517,FormateTransparentGlass.py,new screenshot starting thread,None,None,0,0,0,0,None,None,0,0,0,0,0
20210328173517,FormateScreenshot.py,Executing Tesseract from FormateScreenshot thread ,file:///Users/goldenthinker/Projects/formate-spyder/images/20210328173514_a.png,screenshot_reader,0,0,3360,1080,None,None,0,0,0,0,0
20210328173520,FormateScreenReaderMss.py,Time take from FormateScreenshotReader 2,None,None,0,0,0,0,None,None,0,0,0,0,3.4597971439361572
20210328173526,FormateScreenshot.py,going up to find parent screenshot for ,file:///Users/goldenthinker/Projects/formate-spyder/images/20210328173514_d.png,screenshot_reader,42,50,6720,2056,None,None,0,0,0,0,0
20210328173526,FormateScreenReaderMss.py,Screen change detection,file:///Users/goldenthinker/Projects/formate-spyder/images/20210328173514_a.png,screenshot_reader,0,0,3360,1080,None,None,0,0,0,0,0
20210328173526,FormateScreenshot.py,it should not be possible but there is no parent for ,file:///Users/goldenthinker/Projects/formate-spyder/images/20210328173514_d.png,screenshot_reader,42,50,6720,2056,None,None,0,0,0,0,0
20210328173526,FormateTransparentGlass.py,new screenshot starting thread,None,None,0,0,0,0,None,None,0,0,0,0,0
20210328173526,FormateScreenshot.py,Executing Tesseract from FormateScreenshot thread ,file:///Users/goldenthinker/Projects/formate-spyder/images/20210328173514_d.png,screenshot_reader,42,50,6720,2056,None,None,0,0,0,0,0
20210328173528,FormateScreenReaderMss.py,Time take from FormateScreenshotReader 1,None,None,0,0,0,0,None,None,0,0,0,0,2.703001022338867
20210328173529,FormateScreenshot.py,Replace Screenshot,file:///Users/goldenthinker/Projects/formate-spyder/images/20210328173514_a.png,screenshot_reader,0,0,3360,1080,file:///Users/goldenthinker/Projects/formate-spyder/images/20210328173526_a.png,screenshot_reader,0,0,3360,1080,0
20210328173529,FormateScreenshot.py,Executing Tesseract from FormateScreenshot thread ,file:///Users/goldenthinker/Projects/formate-spyder/images/20210328173526_a.png,screenshot_reader,0,0,3360,1080,None,None,0,0,0,0,0
20210328173529,FormateTransparentGlass.py,new screenshot starting thread,None,None,0,0,0,0,None,None,0,0,0,0,0
20210328173531,FormateTransparentGlass.py,Refresh,None,None,0,0,0,0,None,None,0,0,0,0,0
20210328173534,FormateScreenReaderMss.py,Time take from FormateScreenshotReader 2,None,None,0,0,0,0,None,None,0,0,0,0,5.133497714996338
20210328173541,FormateScreenshot.py,going up to find parent screenshot for ,file:///Users/goldenthinker/Projects/formate-spyder/images/20210328173526_d.png,screenshot_reader,1049,0,6713,1869,None,None,0,0,0,0,0
20210328173541,FormateScreenshot.py,it should not be possible but there is no parent for ,file:///Users/goldenthinker/Projects/formate-spyder/images/20210328173526_d.png,screenshot_reader,1049,0,6713,1869,None,None,0,0,0,0,0
20210328173541,FormateScreenReaderMss.py,Screen change detection,file:///Users/goldenthinker/Projects/formate-spyder/images/20210328173526_a.png,screenshot_reader,0,0,3360,1080,None,None,0,0,0,0,0
20210328173541,FormateTransparentGlass.py,new screenshot starting thread,None,None,0,0,0,0,None,None,0,0,0,0,0
20210328173541,FormateScreenshot.py,Executing Tesseract from FormateScreenshot thread ,file:///Users/goldenthinker/Projects/formate-spyder/images/20210328173526_d.png,screenshot_reader,1049,0,6713,1869,None,None,0,0,0,0,0
20210328173542,FormateTransparentGlass.py,Refresh,None,None,0,0,0,0,None,None,0,0,0,0,0
20210328173559,FormateScreenReaderMss.py,Time take from FormateScreenshotReader 1,None,None,0,0,0,0,None,None,0,0,0,0,17.682289123535156
20210328173559,FormateScreenshot.py,Replace Screenshot,file:///Users/goldenthinker/Projects/formate-spyder/images/20210328173526_a.png,screenshot_reader,0,0,3360,1080,file:///Users/goldenthinker/Projects/formate-spyder/images/20210328173542_a.png,screenshot_reader,0,0,3360,1080,0
20210328173600,FormateScreenshot.py,Executing Tesseract from FormateScreenshot thread ,file:///Users/goldenthinker/Projects/formate-spyder/images/20210328173542_a.png,screenshot_reader,0,0,3360,1080,None,None,0,0,0,0,0
20210328173600,FormateTransparentGlass.py,new screenshot starting thread,None,None,0,0,0,0,None,None,0,0,0,0,0
20210328173605,FormateScreenReaderMss.py,Time take from FormateScreenshotReader 2,None,None,0,0,0,0,None,None,0,0,0,0,5.486166000366211
20210328173612,FormateScreenshot.py,going up to find parent screenshot for ,file:///Users/goldenthinker/Projects/formate-spyder/images/20210328173542_d.png,screenshot_reader,478,8,6720,2092,None,None,0,0,0,0,0
20210328173612,FormateScreenReaderMss.py,Screen change detection,file:///Users/goldenthinker/Projects/formate-spyder/images/20210328173542_a.png,screenshot_reader,0,0,3360,1080,None,None,0,0,0,0,0
20210328173613,FormateScreenshot.py,it should not be possible but there is no parent for ,file:///Users/goldenthinker/Projects/formate-spyder/images/20210328173542_d.png,screenshot_reader,478,8,6720,2092,None,None,0,0,0,0,0
20210328173613,FormateTransparentGlass.py,new screenshot starting thread,None,None,0,0,0,0,None,None,0,0,0,0,0
20210328173613,FormateScreenshot.py,Executing Tesseract from FormateScreenshot thread ,file:///Users/goldenthinker/Projects/formate-spyder/images/20210328173542_d.png,screenshot_reader,478,8,6720,2092,None,None,0,0,0,0,0
20210328173618,FormateScreenReaderMss.py,Time take from FormateScreenshotReader 1,None,None,0,0,0,0,None,None,0,0,0,0,5.867215156555176
20210328173619,FormateScreenshot.py,Replace Screenshot,file:///Users/goldenthinker/Projects/formate-spyder/images/20210328173542_a.png,screenshot_reader,0,0,3360,1080,file:///Users/goldenthinker/Projects/formate-spyder/images/20210328173613_a.png,screenshot_reader,0,0,3360,1080,0
20210328173619,FormateTransparentGlass.py,new screenshot starting thread,None,None,0,0,0,0,None,None,0,0,0,0,0
20210328173619,FormateScreenshot.py,Executing Tesseract from FormateScreenshot thread ,file:///Users/goldenthinker/Projects/formate-spyder/images/20210328173613_a.png,screenshot_reader,0,0,3360,1080,None,None,0,0,0,0,0
20210328173627,FormateScreenReaderMss.py,Time take from FormateScreenshotReader 2,None,None,0,0,0,0,None,None,0,0,0,0,8.374960899353027
20210328173637,FormateScreenReaderMss.py,Screen change detection,file:///Users/goldenthinker/Projects/formate-spyder/images/20210328173613_a.png,screenshot_reader,0,0,3360,1080,None,None,0,0,0,0,0
20210328173637,FormateScreenshot.py,going up to find parent screenshot for ,file:///Users/goldenthinker/Projects/formate-spyder/images/20210328173613_d.png,screenshot_reader,0,50,6720,2048,None,None,0,0,0,0,0
20210328173638,FormateScreenshot.py,it should not be possible but there is no parent for ,file:///Users/goldenthinker/Projects/formate-spyder/images/20210328173613_d.png,screenshot_reader,0,50,6720,2048,None,None,0,0,0,0,0
20210328173638,FormateTransparentGlass.py,new screenshot starting thread,None,None,0,0,0,0,None,None,0,0,0,0,0
20210328173638,FormateScreenshot.py,Executing Tesseract from FormateScreenshot thread ,file:///Users/goldenthinker/Projects/formate-spyder/images/20210328173613_d.png,screenshot_reader,0,50,6720,2048,None,None,0,0,0,0,0
20210328173642,FormateScreenReaderMss.py,Time take from FormateScreenshotReader 1,None,None,0,0,0,0,None,None,0,0,0,0,4.2366602420806885
