2021-03-01 22:43:38.727833,TESSERACT THREAD, Time READ neural network detector training file, 0.3103499412536621
2021-03-01 22:43:38.844417,RENDER THREAD, is running , 0
2021-03-01 22:43:39.032271,MAIN THREAD,refresh,0
2021-03-01 22:43:39.344140,SCREENSHOT THREAD, Time take from FormateScreenshotReader 1, 0.869128942489624
2021-03-01 22:43:39.621010,SCREENSHOT THREAD, Time take from FormateScreenshotReader 2, 0.18416595458984375
2021-03-01 22:44:05.313037,SCREENSHOT THREAD, Time take from FormateScreenshotReader 2, 0.3305330276489258
2021-03-01 22:44:08.471787,SCREENSHOT THREAD, Time take from FormateScreenshotReader 1, 0.08595705032348633
2021-03-01 22:44:08.625051,SCREENSHOT THREAD, Time take from FormateScreenshotReader 2, 0.12798476219177246
2021-03-01 22:44:12.026068,SCREENSHOT THREAD, Time take from FormateScreenshotReader 2, 0.34213924407958984
2021-03-01 22:44:15.338671,SCREENSHOT THREAD, Time take from FormateScreenshotReader 2, 0.18339896202087402
2021-03-01 22:44:18.621408,SCREENSHOT THREAD, Time take from FormateScreenshotReader 2, 0.19486713409423828
2021-03-01 22:44:21.808437,SCREENSHOT THREAD, Time take from FormateScreenshotReader 2, 0.1188507080078125
2021-03-01 22:44:25.054347,SCREENSHOT THREAD, Time take from FormateScreenshotReader 2, 0.1975419521331787
2021-03-01 22:44:25.935098,TESSERACT THREAD, execute shoot found text ,46.52729392051697
2021-03-01 22:44:27.086110,RENDER THREAD, Decode text from rect 75G3,1.1526520252227783
2021-03-01 22:44:27.099281,TESSERACT THREAD, execute shoot found text ,1.1508610248565674
2021-03-01 22:44:27.142411,MAIN THREAD, Rendering button 75G3,0
2021-03-01 22:44:27.474096,RENDER THREAD, Decode text from rect paintEvent,0.3498220443725586
2021-03-01 22:44:27.492829,MAIN THREAD, Rendering button paintEvent,0
2021-03-01 22:44:27.510585,SCHEDULER THREAD, Sort elements from button render queue closer to the mouse, 0.0004391670227050781
2021-03-01 22:44:27.878762,RENDER THREAD, Decode text from rect formate,0.37214064598083496
2021-03-01 22:44:27.879428,MAIN THREAD, Rendering button formate,0
2021-03-01 22:44:28.105386,RENDER THREAD, Decode text from rect 83,0.22571587562561035
2021-03-01 22:44:28.106078,MAIN THREAD, Rendering button 83,0
2021-03-01 22:44:28.110859,MAIN THREAD,refresh,0
2021-03-01 22:44:28.145560,SCHEDULER THREAD, Sort elements from button render queue closer to the mouse, 0.005361795425415039
2021-03-01 22:44:28.319661,SCREENSHOT THREAD, Time take from FormateScreenshotReader 2, 0.21004605293273926
2021-03-01 22:44:28.578575,RENDER THREAD, Decode text from rect 84,0.4712371826171875
2021-03-01 22:44:28.584976,MAIN THREAD, Rendering button 84,0
2021-03-01 22:44:28.586153,MAIN THREAD,refresh,0
2021-03-01 22:44:28.587285,SCHEDULER THREAD, Sort elements from button render queue closer to the mouse, 0.0001227855682373047
2021-03-01 22:44:28.928860,RENDER THREAD, Decode text from rect 310,0.3423769474029541
2021-03-01 22:44:28.929850,MAIN THREAD, Rendering button 310,0
2021-03-01 22:44:28.951762,MAIN THREAD,refresh,0
2021-03-01 22:44:29.274845,RENDER THREAD, Decode text from rect wh,0.3372631072998047
2021-03-01 22:44:29.275512,MAIN THREAD, Rendering button wh,0
2021-03-01 22:44:29.277001,MAIN THREAD,refresh,0
2021-03-01 22:44:29.293165,SCHEDULER THREAD, Sort elements from button render queue closer to the mouse, 0.0017142295837402344
2021-03-01 22:44:29.668231,RENDER THREAD, Decode text from rect 78,0.3927128314971924
2021-03-01 22:44:29.668895,MAIN THREAD, Rendering button 78,0
2021-03-01 22:44:29.670314,MAIN THREAD,refresh,0
2021-03-01 22:44:29.691970,SCHEDULER THREAD, Sort elements from button render queue closer to the mouse, 0.0008637905120849609
