2021-03-09 10:45:12.082162,RENDER THREAD, is running , 0
2021-03-09 10:45:12.172223,MAIN THREAD,refresh,0
2021-03-09 10:45:35.060682,SCREENSHOT THREAD, Time take from FormateScreenshotReader 1, 23.0327250957489
2021-03-09 10:45:35.281294,MAIN THREAD Thread, New Screen Area has changed [screenshot_reader_0_0_3360_1080],0
2021-03-09 10:45:35.369688,MAIN THREAD Thread, Start Tesseract thread from areas hash in high priority [screenshot_reader_0_0_3360_1080],0
2021-03-09 10:45:35.516860,MAIN THREAD, Eliminating buttons, available now [0],0
2021-03-09 10:45:35.626656,SCREENSHOT THREAD, Time take from FormateScreenshotReader 2, 0.35324597358703613
2021-03-09 10:45:35.727402,MAIN THREAD, Eliminated buttons, available now [0],0
2021-03-09 10:45:40.174053,SCREENSHOT THREAD, Time take from FormateScreenshotReader 2, 1.2825508117675781
2021-03-09 10:45:44.123125,SCREENSHOT THREAD, Time take from FormateScreenshotReader 2, 0.5675628185272217
2021-03-09 10:45:47.794308,SCREENSHOT THREAD, Time take from FormateScreenshotReader 2, 0.530616044998169
2021-03-09 10:45:51.608680,SCREENSHOT THREAD, Time take from FormateScreenshotReader 2, 0.509411096572876
2021-03-09 10:45:55.375427,SCREENSHOT THREAD, Time take from FormateScreenshotReader 2, 0.45165085792541504
2021-03-09 10:45:59.041641,SCREENSHOT THREAD, Time take from FormateScreenshotReader 2, 0.41812896728515625
2021-03-09 10:46:02.843317,SCREENSHOT THREAD, Time take from FormateScreenshotReader 2, 0.4965171813964844
2021-03-09 10:46:06.555634,SCREENSHOT THREAD, Time take from FormateScreenshotReader 2, 0.40610671043395996
2021-03-09 10:46:10.027066,SCREENSHOT THREAD, Time take from FormateScreenshotReader 2, 0.3151259422302246
2021-03-09 10:46:13.509210,SCREENSHOT THREAD, Time take from FormateScreenshotReader 2, 0.42223596572875977
2021-03-09 10:46:17.150165,SCREENSHOT THREAD, Time take from FormateScreenshotReader 2, 0.41089510917663574
2021-03-09 10:46:20.400074,SCREENSHOT THREAD, Screen change detection [[screenshot_reader_6699_2157_6700_2160]], 0
2021-03-09 10:46:20.445784,MAIN THREAD Thread, New Screen Area has changed [screenshot_reader_6699_2157_6700_2160],0
2021-03-09 10:46:20.517038,MAIN THREAD Thread, Start Tesseract thread from areas hash in high priority [screenshot_reader_6699_2157_6700_2160],0
2021-03-09 10:46:20.614225,MAIN THREAD, Eliminating buttons, available now [0],0
2021-03-09 10:46:20.660250,SCREENSHOT THREAD, Time take from FormateScreenshotReader 1, 0.17948317527770996
2021-03-09 10:46:20.682927,MAIN THREAD, Eliminated buttons, available now [0],0
2021-03-09 10:46:20.790026,MAIN THREAD, Existing Screen Area has changed, lowering priority[screenshot_reader_0_0_3360_1080],0
2021-03-09 10:46:20.851552,MAIN THREAD, Eliminating buttons, available now [0],0
2021-03-09 10:46:21.083777,MAIN THREAD, Eliminated buttons, available now [0],0
2021-03-09 10:46:21.089494,SCREENSHOT THREAD, Time take from FormateScreenshotReader 2, 0.36076998710632324
2021-03-09 10:46:21.164375,TESSERACT THREAD, execute shoot found text ,0.4927806854248047
2021-03-09 10:46:24.194599,SCREENSHOT THREAD, Screen change detection [[screenshot_reader_2900_2157_6700_2160]], 0
2021-03-09 10:46:24.357705,MAIN THREAD Thread, New Screen Area has changed [screenshot_reader_2900_2157_6700_2160],0
2021-03-09 10:46:24.505529,MAIN THREAD Thread, Start Tesseract thread from areas hash in high priority [screenshot_reader_2900_2157_6700_2160],0
2021-03-09 10:46:24.614727,MAIN THREAD, Eliminating buttons, available now [0],0
2021-03-09 10:46:24.936262,MAIN THREAD, Eliminated buttons, available now [0],0
2021-03-09 10:46:25.376696,SCREENSHOT THREAD, Time take from FormateScreenshotReader 1, 1.080514907836914
2021-03-09 10:46:25.550629,MAIN THREAD, Existing Screen Area has changed, lowering priority[screenshot_reader_0_0_3360_1080],0
2021-03-09 10:46:25.727633,MAIN THREAD, Eliminating buttons, available now [0],0
2021-03-09 10:46:25.870371,MAIN THREAD, Eliminated buttons, available now [0],0
